code,name,market,sector33,sector17,size_category
9253.T,スローガン,東証グロース,サービス業,情報通信・サービスその他,-
9254.T,ラバブルマーケティンググループ,東証グロース,サービス業,情報通信・サービスその他,-
9256.T,サクシード,東証グロース,サービス業,情報通信・サービスその他,-
9257.T,ＹＣＰホールディングス（グローバル）リミテッド　ＪＤＲ,東証グロース,サービス業,情報通信・サービスその他,-
9258.T,ＣＳ－Ｃ,東証グロース,サービス業,情報通信・サービスその他,-
9259.T,タカヨシホールディングス,東証グロース,サービス業,情報通信・サービスその他,-
9262.T,シルバーライフ,東証スタンダード,小売業,小売,TOPIX Small 2
9264.T,ポエック,東証スタンダード,卸売業,商社・卸売,-
9265.T,ヤマシタヘルスケアホールディングス,東証スタンダード,卸売業,商社・卸売,-
9267.T,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,東証プライム,小売業,小売,TOPIX Small 1
9268.T,オプティマスグループ,東証スタンダード,卸売業,商社・卸売,-
9270.T,バリュエンスホールディングス,東証グロース,卸売業,商社・卸売,-
9271.T,和心,東証グロース,小売業,小売,-
9272.T,ブティックス,東証グロース,サービス業,情報通信・サービスその他,-
9273.T,コーア商事ホールディングス,東証プライム,卸売業,商社・卸売,TOPIX Small 2
9274.T,ＫＰＰグループホールディングス,東証プライム,卸売業,商社・卸売,TOPIX Small 1
9278.T,ブックオフグループホールディングス,東証プライム,小売業,小売,TOPIX Small 2
9279.T,ギフトホールディングス,東証プライム,小売業,小売,TOPIX Small 2
9301.T,三菱倉庫,東証プライム,倉庫・運輸関連業,運輸・物流,TOPIX Mid400
9302.T,三井倉庫ホールディングス,東証プライム,倉庫・運輸関連業,運輸・物流,TOPIX Mid400
9303.T,住友倉庫,東証プライム,倉庫・運輸関連業,運輸・物流,TOPIX Small 1
9304.T,澁澤倉庫,東証プライム,倉庫・運輸関連業,運輸・物流,TOPIX Small 2
9305.T,ヤマタネ,東証プライム,卸売業,商社・卸売,TOPIX Small 2
9306.T,東陽倉庫,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9307.T,杉村倉庫,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9308.T,乾汽船,東証スタンダード,海運業,運輸・物流,TOPIX Small 2
9310.T,日本トランスシティ,東証プライム,倉庫・運輸関連業,運輸・物流,TOPIX Small 2
9311.T,アサガミ,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9312.T,ケイヒン,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9313.T,丸八倉庫,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9319.T,中央倉庫,東証プライム,倉庫・運輸関連業,運輸・物流,TOPIX Small 2
9322.T,川西倉庫,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9324.T,安田倉庫,東証プライム,倉庫・運輸関連業,運輸・物流,TOPIX Small 2
9325.T,ファイズホールディングス,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9326.T,関通ホールディングス,東証グロース,倉庫・運輸関連業,運輸・物流,-
9327.T,イー・ロジット,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9330.T,揚羽,東証グロース,サービス業,情報通信・サービスその他,-
9331.T,キャスター,東証グロース,サービス業,情報通信・サービスその他,-
9332.T,ＮＩＳＳＯホールディングス,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 2
9336.T,大栄環境,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 1
9337.T,トリドリ,東証グロース,サービス業,情報通信・サービスその他,-
9338.T,ＩＮＦＯＲＩＣＨ,東証グロース,サービス業,情報通信・サービスその他,-
9339.T,コーチ・エィ,東証スタンダード,サービス業,情報通信・サービスその他,-
9340.T,アソインターナショナル,東証スタンダード,サービス業,情報通信・サービスその他,-
9341.T,ＧＥＮＯＶＡ,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 2
9342.T,スマサポ,東証グロース,サービス業,情報通信・サービスその他,-
9343.T,アイビス,東証グロース,サービス業,情報通信・サービスその他,-
9344.T,アクシスコンサルティング,東証グロース,サービス業,情報通信・サービスその他,-
9345.T,ビズメイツ,東証グロース,サービス業,情報通信・サービスその他,-
9346.T,ココルポート,東証グロース,サービス業,情報通信・サービスその他,-
9347.T,日本管財ホールディングス,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 2
9348.T,ｉｓｐａｃｅ,東証グロース,サービス業,情報通信・サービスその他,-
9351.T,東洋埠頭,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9353.T,櫻島埠頭,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9355.T,リンコーコーポレーション,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9360.T,鈴与シンワート,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9361.T,伏木海陸運送,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9362.T,兵機海運,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9363.T,大運,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9364.T,上組,東証プライム,倉庫・運輸関連業,運輸・物流,TOPIX Mid400
9365.T,トレーディア,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9366.T,サンリツ,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9367.T,大東港運,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9368.T,キムラユニティー,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9369.T,キユーソー流通システム,東証スタンダード,倉庫・運輸関連業,運輸・物流,TOPIX Small 2
9376.T,ユーラシア旅行社,東証スタンダード,サービス業,情報通信・サービスその他,-
9380.T,東海運,東証スタンダード,倉庫・運輸関連業,運輸・物流,-
9381.T,エーアイテイー,東証プライム,倉庫・運輸関連業,運輸・物流,TOPIX Small 2
9385.T,ショーエイコーポレーション,東証スタンダード,化学,素材・化学,-
9399.T,ビート・ホールディングス・リミテッド,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9401.T,ＴＢＳホールディングス,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Mid400
9404.T,日本テレビホールディングス,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Mid400
9405.T,朝日放送グループホールディングス,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 2
9408.T,ＢＳＮメディアホールディングス,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9409.T,テレビ朝日ホールディングス,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 1
9412.T,スカパーＪＳＡＴ,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 1
9413.T,テレビ東京ホールディングス,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 1
9414.T,日本ＢＳ放送,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9416.T,ビジョン,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 1
9417.T,スマートバリュー,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9418.T,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 1
9419.T,ワイヤレスゲート,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9421.T,エヌジェイホールディングス,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9423.T,フォーバル・リアルストレート,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9424.T,日本通信,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 2
9425.T,ＲｅＹｕｕ　Ｊａｐａｎ,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9428.T,クロップス,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9432.T,ＮＴＴ,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Core30
9433.T,ＫＤＤＩ,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Core30
9434.T,ソフトバンク,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Core30
94345.T,ソフトバンク第１回社債型種類株式,東証プライム,情報・通信業,情報通信・サービスその他,-
94346.T,ソフトバンク第２回社債型種類株式,東証プライム,情報・通信業,情報通信・サービスその他,-
9435.T,光通信,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Mid400
9436.T,沖縄セルラー電話,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9438.T,エムティーアイ,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 2
9439.T,エム・エイチ・グループ,東証スタンダード,サービス業,情報通信・サービスその他,-
9441.T,ベルパーク,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9444.T,トーシンホールディングス,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9445.T,フォーバルテレコム,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9446.T,サカイホールディングス,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9449.T,ＧＭＯインターネットグループ,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Mid400
9450.T,ファイバーゲート,東証スタンダード,情報・通信業,情報通信・サービスその他,TOPIX Small 2
9466.T,アイドママーケティングコミュニケーション,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9467.T,アルファポリス,東証グロース,情報・通信業,情報通信・サービスその他,-
9468.T,ＫＡＤＯＫＡＷＡ,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Mid400
9470.T,学研ホールディングス,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 2
9474.T,ゼンリン,東証プライム,情報・通信業,情報通信・サービスその他,TOPIX Small 2
9475.T,昭文社ホールディングス,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9476.T,中央経済社ホールディングス,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9478.T,ＳＥホールディングス・アンド・インキュベーションズ,東証スタンダード,情報・通信業,情報通信・サービスその他,-
9501.T,東京電力ホールディングス,東証プライム,電気・ガス業,電力・ガス,TOPIX Mid400
9502.T,中部電力,東証プライム,電気・ガス業,電力・ガス,TOPIX Mid400
9503.T,関西電力,東証プライム,電気・ガス業,電力・ガス,TOPIX Mid400
9504.T,中国電力,東証プライム,電気・ガス業,電力・ガス,TOPIX Mid400
